Data,Fruta,Venda,Pais
2022-01-11,Uva,72.0,Portugal
2022-12-24,Uva,83.0,Portugal
2022-11-06,Uva,80.0,Portugal
2022-07-10,Uva,83.0,Portugal
2022-08-02,Uva,53.0,Portugal
2022-10-22,Uva,58.0,Portugal
2022-03-21,Uva,100.0,Portugal
2022-11-02,Uva,54.0,Portugal
2022-11-28,Uva,79.0,Portugal
2022-04-20,Uva,61.0,Portugal
2022-05-06,Uva,69.0,Portugal
2022-01-26,Uva,53.0,Portugal
2022-05-25,Uva,56.0,Portugal
2022-01-21,Uva,71.0,Portugal
2022-07-08,Uva,78.0,Portugal
2022-08-29,Uva,68.0,Portugal
2022-04-08,Uva,94.0,Portugal
2022-03-27,Uva,71.0,Portugal
2022-06-10,Uva,87.0,Portugal
2022-09-02,Uva,84.0,Portugal
2022-07-25,Uva,86.0,Portugal
2022-08-13,Uva,97.0,Portugal
2022-03-12,Uva,94.0,Portugal
2022-05-15,Uva,68.0,Portugal
2022-04-27,Uva,86.0,Portugal
2022-09-07,Uva,82.0,Portugal
2022-08-01,Uva,72.0,Portugal
2022-11-29,Uva,92.0,Portugal
2022-09-10,Uva,91.0,Portugal
2022-07-17,Uva,94.0,Portugal
2022-08-11,Uva,71.0,Portugal
2022-05-31,Uva,73.0,Portugal
2022-01-09,Uva,82.0,Portugal
2022-10-16,Uva,88.0,Portugal
2022-10-21,Uva,89.0,Portugal
2022-08-07,Uva,63.0,Portugal
2022-06-09,Uva,79.0,Portugal
2022-06-30,Uva,64.0,Portugal
2022-01-09,Uva,57.0,Portugal
2022-05-14,Uva,72.0,Portugal
2022-05-26,Uva,99.0,Portugal
2022-02-09,Uva,63.0,Portugal
2022-05-25,Uva,82.0,Portugal
2022-04-14,Uva,57.0,Portugal
2022-05-10,Uva,56.0,Portugal
2022-06-10,Uva,72.0,Portugal
2022-02-06,Uva,51.0,Portugal
2022-07-05,Uva,54.0,Portugal
2022-02-08,Uva,58.0,Portugal
2022-08-31,Uva,68.0,Portugal
2022-09-01,Uva,79.0,Portugal
2022-04-05,Uva,65.0,Portugal
2022-01-26,Uva,64.0,Portugal
2022-12-04,Uva,58.0,Portugal
2022-09-23,Uva,60.0,Portugal
2022-03-18,Uva,89.0,Portugal
2022-09-09,Uva,94.0,Portugal
2022-09-23,Uva,77.0,Portugal
2022-07-24,Uva,75.0,Portugal
2022-07-13,Uva,69.0,Portugal
2022-07-08,Uva,75.0,Portugal
2022-05-23,Uva,63.0,Portugal
2022-11-10,Uva,96.0,Portugal
2022-02-01,Uva,54.0,Portugal
2022-11-27,Uva,55.0,Portugal
2022-03-21,Uva,85.0,Portugal
2022-12-21,Uva,55.0,Portugal
2022-01-01,Uva,88.0,Portugal
2022-08-06,Uva,64.0,Portugal
2022-12-26,Uva,86.0,Portugal
2022-03-02,Uva,94.0,Portugal
2022-03-10,Uva,96.0,Portugal
2022-10-25,Uva,84.0,Portugal
2022-10-08,Uva,79.0,Portugal
2022-11-06,Uva,91.0,Portugal
2022-10-27,Uva,58.0,Portugal
2022-09-12,Uva,91.0,Portugal
2022-01-23,Uva,57.0,Portugal
2022-02-15,Uva,56.0,Portugal
2022-09-12,Uva,70.0,Portugal
2022-12-18,Uva,74.0,Portugal
2022-02-10,Uva,67.0,Portugal
2022-07-12,Uva,82.0,Portugal
2022-04-11,Uva,81.0,Portugal
2022-09-09,Uva,97.0,Portugal
2022-10-22,Uva,51.0,Portugal
2022-01-29,Uva,96.0,Portugal
2022-08-13,Uva,100.0,Portugal
2022-07-06,Uva,65.0,Portugal
2022-09-26,Uva,87.0,Portugal
2022-02-01,Uva,55.0,Portugal
2022-10-23,Uva,58.0,Portugal
2022-11-09,Uva,93.0,Portugal
2022-07-30,Uva,91.0,Portugal
2022-11-05,Uva,80.0,Portugal
2022-01-20,Uva,81.0,Portugal
2022-11-14,Uva,59.0,Portugal
2022-02-13,Uva,65.0,Portugal
2022-12-30,Uva,69.0,Portugal
2022-06-19,Uva,95.0,Portugal
2022-09-29,Uva,96.0,Portugal
2022-06-09,Uva,52.0,Portugal
2022-11-25,Uva,85.0,Portugal
2022-12-22,Uva,87.0,Portugal
2022-01-13,Uva,59.0,Portugal
2022-09-13,Uva,78.0,Portugal
2022-10-12,Uva,72.0,Portugal
2022-06-15,Uva,52.0,Portugal
2022-04-05,Uva,86.0,Portugal
2022-04-21,Uva,64.0,Portugal
2022-12-13,Uva,100.0,Portugal
2022-12-07,Uva,94.0,Portugal
2022-11-25,Uva,99.0,Portugal
2022-11-08,Uva,81.0,Portugal
2022-04-12,Uva,58.0,Portugal
2022-08-29,Uva,57.0,Portugal
2022-08-07,Uva,64.0,Portugal
2022-03-13,Uva,77.0,Portugal
2022-10-25,Uva,77.0,Portugal
2022-06-29,Uva,83.0,Portugal
2022-10-25,Uva,69.0,Portugal
2022-09-20,Uva,78.0,Portugal
2022-07-09,Uva,56.0,Portugal
2022-02-13,Uva,62.0,Portugal
2022-05-10,Uva,96.0,Portugal
2022-11-28,Uva,59.0,Portugal
2022-06-13,Uva,66.0,Portugal
2022-02-26,Uva,86.0,Portugal
2022-10-22,Uva,88.0,Portugal
2022-03-07,Uva,81.0,Portugal
2022-04-20,Uva,95.0,Portugal
2022-12-20,Uva,70.0,Portugal
2022-05-28,Uva,66.0,Portugal
2022-10-08,Uva,77.0,Portugal
2022-11-17,Uva,91.0,Portugal
2022-07-25,Uva,65.0,Portugal
2022-06-25,Uva,58.0,Portugal
2022-12-06,Uva,81.0,Portugal
2022-05-05,Uva,85.0,Portugal
2022-12-15,Uva,57.0,Portugal
2022-09-22,Uva,53.0,Portugal
2022-08-27,Uva,54.0,Portugal
2022-10-09,Uva,62.0,Portugal
2022-12-13,Uva,93.0,Portugal
2022-10-12,Uva,84.0,Portugal
2022-04-23,Uva,66.0,Portugal
2022-09-06,Uva,52.0,Portugal
2022-01-08,Uva,65.0,Portugal
2022-09-28,Uva,80.0,Portugal
2022-06-21,Uva,82.0,Portugal
2022-05-08,Uva,59.0,Portugal
2022-05-08,Uva,76.0,Portugal
2022-09-16,Uva,94.0,Portugal
2022-05-14,Uva,70.0,Portugal
2022-10-20,Uva,95.0,Portugal
2022-06-08,Uva,53.0,Portugal
2022-05-14,Uva,92.0,Portugal
2022-07-22,Uva,51.0,Portugal
2022-08-11,Uva,89.0,Portugal
2022-02-20,Uva,68.0,Portugal
2022-06-11,Uva,99.0,Portugal
2022-07-30,Uva,70.0,Portugal
2022-12-21,Uva,64.0,Portugal
2022-01-03,Uva,66.0,Portugal
2022-07-24,Uva,78.0,Portugal
2022-03-26,Uva,56.0,Portugal
2022-12-16,Uva,90.0,Portugal
2022-08-02,Uva,87.0,Portugal
2022-12-28,Uva,95.0,Portugal
2022-12-08,Uva,92.0,Portugal
2022-05-08,Uva,72.0,Portugal
2022-07-24,Uva,59.0,Portugal
2022-08-12,Uva,67.0,Portugal
2022-04-28,Uva,92.0,Portugal
2022-09-25,Uva,73.0,Portugal
2022-04-07,Uva,58.0,Portugal
2022-12-02,Uva,84.0,Portugal
2022-09-17,Uva,86.0,Portugal
2022-01-10,Uva,53.0,Portugal
2022-06-28,Uva,71.0,Portugal
2022-05-12,Uva,62.0,Portugal
2022-04-26,Uva,98.0,Portugal
2022-05-08,Uva,51.0,Portugal
2022-02-25,Uva,90.0,Portugal
2022-06-22,Uva,57.0,Portugal
2022-11-19,Uva,51.0,Portugal
2022-07-07,Uva,51.0,Portugal
2022-04-10,Uva,100.0,Portugal
2022-04-24,Uva,69.0,Portugal
2022-08-11,Uva,66.0,Portugal
2022-05-25,Uva,75.0,Portugal
2022-05-13,Uva,61.0,Portugal
2022-04-15,Uva,61.0,Portugal
2022-08-15,Uva,87.0,Portugal
2022-09-25,Uva,62.0,Portugal
2022-09-13,Uva,50.0,Portugal
2022-01-24,Uva,57.0,Portugal
2022-06-13,Uva,76.0,Portugal
2022-08-24,Uva,55.0,Portugal
